id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
4450,Adel Taarabt,22,1622,2,1.5964880986139178,2,3.0750363748520613,33,35,5,1,F M S,Genoa,2,1.5964880986139178,7.773766105994582,4.6728257816284895
4912,Paolo Faragò,35,2434,2,2.33233954384923,5,4.48799635656178,29,31,2,0,D M S,Cagliari,2,2.33233954384923,8.957859295420349,5.136410873383284
4932,Pietro Pellegri,6,279,2,1.061791468411684,0,0.040957299061119556,8,3,2,0,F S,Genoa,2,1.061791468411684,1.11428208835423,0.03335369937121868
6133,Antonio Caracciolo,33,2854,2,1.2021481906995177,0,0.9544882029294968,16,4,6,0,D S,Verona,2,1.2021481906995177,3.102569617331028,2.828532410785556
6170,André Silva,24,903,2,3.836116697639227,0,0.7231537979096174,34,15,0,0,F S,AC Milan,2,3.836116697639227,4.775998659431934,2.0291802249848843
6180,Manuel Lazzari,36,3128,2,1.051180211827159,1,2.249122604727745,22,28,4,0,D,SPAL 2013,2,1.051180211827159,7.009605162777007,4.656281411647797
6193,Amato Ciciretti,12,814,2,1.3436326831579208,1,2.1041217874735594,35,16,0,0,F M S,Benevento,2,1.3436326831579208,1.6514088213443756,0.6313864961266518
6196,Nicolas Viola,24,1840,2,1.995734411291778,6,3.6185433343052864,33,43,1,1,M S,Benevento,2,1.2344353972002864,7.154291544109583,5.16790583729744
6502,Guilherme,12,942,2,1.0312770009040833,2,2.7347021847963333,12,21,1,0,F M S,Benevento,2,1.0312770009040833,4.905503943562508,2.170937997289002
6536,Iuri Medeiros,11,639,2,0.7744663022458553,1,1.3766423929482698,20,12,1,0,F M S,Genoa,2,0.7744663022458553,4.182733695954084,2.6876282207667828
308,Ricardo Rodríguez,34,3013,1,2.2040863363072276,0,1.5887487204745412,30,21,3,1,D M,AC Milan,0,0.6815285300835967,10.210441315546632,8.700678296387196
333,Benedikt Höwedes,3,249,1,0.6373643204569817,0,0.034210801124572754,2,2,1,0,D,Juventus,1,0.6373643204569817,1.414533019065857,0.8249080181121826
570,Valon Behrami,20,1423,1,0.5404151920229197,1,0.24778390116989613,9,8,5,0,M S,Udinese,1,0.5404151920229197,3.9374015666544437,3.2213205117732286
625,Bacary Sagna,13,952,1,0.4996195025742054,0,1.7356606870889664,4,12,1,0,D S,Benevento,1,0.4996195025742054,2.903004815801978,1.9410344352945685
667,Carlos Sánchez,9,358,1,0.8052649963647127,0,0,5,0,2,0,M S,Fiorentina,1,0.8052649963647127,0.4994560033082962,0.4145057052373886
817,Sandro,14,1159,1,0.7150382930412889,0,0.24363498203456402,15,5,4,0,M S,Benevento,1,0.7150382930412889,3.876188674941659,3.4947499707341194
1096,Armando Izzo,16,1387,1,1.0279181934893131,0,0.16932029835879803,3,3,2,0,D,Genoa,1,1.0279181934893131,2.3255619257688522,2.2979369312524796
1098,Miguel Veloso,22,1748,1,0.8304565958678722,0,2.1674153730273247,28,19,4,0,M S,Genoa,1,0.8304565958678722,5.237282868474722,4.3636215552687645
1099,Tomás Rincón,36,3031,1,0.6192851895466447,0,1.629010898526758,17,23,12,0,M S,Torino,1,0.6192851895466447,7.8093810100108385,6.473575031384826
1120,Mattia De Sciglio,12,968,1,0.11523300036787987,0,0.24257120490074158,5,6,1,0,D S,Juventus,1,0.11523300036787987,4.006488248705864,3.8239893540740013
1135,Ignazio Abate,17,1050,1,0.23620313499122858,0,0.5918708089739084,4,10,3,0,D M S,AC Milan,1,0.23620313499122858,2.9909559711813927,2.4696979075670242
1140,Danilo,32,2783,1,1.03992192260921,0,0.10093019995838404,15,3,8,0,D,Udinese,1,1.03992192260921,6.196985271759331,6.144048069603741
1141,Felipe,30,2577,1,2.0824363818392158,0,0.17316493345424533,15,6,6,1,D,SPAL 2013,1,2.0824363818392158,2.383745102211833,2.0785388872027397
1154,Stipe Perica,22,929,1,2.827741092070937,1,0.9556843526661396,21,9,6,0,F M S,Udinese,1,2.827741092070937,4.121278507634997,0.4930108990520239
1164,Cristiano Biraghi,34,2988,1,1.6044712821021676,4,4.324407025240362,35,59,7,0,D M,Fiorentina,1,1.6044712821021676,9.730329353362322,6.663643434643745
1166,Ahmed Benali,10,814,1,0.47509900480508804,1,0.32170139625668526,5,6,2,0,M,Crotone,1,0.47509900480508804,2.3276607133448124,1.69010065542534
1192,Afriyie Acquah,22,929,1,0.34624900482594967,0,0.6109548937529325,9,6,3,1,M S,Torino,1,0.34624900482594967,2.8455242086201906,2.401397503912449
1206,Danilo Cataldi,29,2280,1,1.4299504840746522,4,2.400798998773098,36,36,9,1,M S,Benevento,1,1.4299504840746522,7.163968394510448,4.895749730058014
1222,Matías Silvestre,34,3060,1,1.6384115759283304,0,0.09625569730997086,17,1,3,0,D,Sampdoria,1,1.6384115759283304,6.121168442070484,6.112341441214085
1225,Edgar Barreto,28,1982,1,1.3000072911381721,0,1.5609654327854514,20,18,4,1,M S,Sampdoria,1,1.3000072911381721,5.910992163233459,4.1214150888845325
1231,Ricardo Álvarez,12,251,1,0.44131880439817905,1,0.25846370309591293,10,6,0,0,M S,Sampdoria,1,0.44131880439817905,0.6199169158935547,0.12924489937722683
1234,Dennis Praet,32,2667,1,1.9777041971683502,3,3.470587158575654,33,32,4,0,M S,Sampdoria,1,1.9777041971683502,10.65403225645423,7.207118842750788
1249,Daniele De Rossi,22,1833,1,0.7516775932163,2,1.8660750966519117,11,18,6,1,M S,Roma,1,0.7516775932163,8.63311218097806,7.721788991242647
1254,Alessandro Florenzi,32,2385,1,3.9708751337602735,5,5.4887417405843735,39,42,2,0,D F M S,Roma,1,3.2095761196687818,13.960330254398286,8.797861130908132
1256,Kevin Strootman,32,2261,1,3.312992338091135,0,1.4716680981218815,22,30,4,0,M S,Roma,1,3.312992338091135,10.225323382765055,7.27124223485589
1264,Edoardo Goldaniga,13,1157,1,0.6130958087742329,0,0.09641800075769424,6,1,3,2,D,Sassuolo,1,0.6130958087742329,0.9552736859768629,0.9433855842798948
1265,Thiago Cionek,15,1350,1,0.5504098972305655,0,0.04903759993612766,7,2,5,0,D,SPAL 2013,1,0.5504098972305655,0.9424116108566523,0.8341342024505138
1341,Ivan Radovanovic,35,3143,1,0.7137418575584888,2,0.537305892445147,33,14,6,1,D M,Chievo,1,0.7137418575584888,5.797286780551076,5.104992491193116
1343,Samuel Bastien,21,1352,1,0.8493613144382834,0,0.31646890565752983,15,7,2,1,F M S,Chievo,1,0.8493613144382834,3.213031644001603,2.147498942911625
1347,Sergio Pellissier,19,526,1,2.12875821813941,1,0.5610939040780067,9,9,1,0,F S,Chievo,1,2.12875821813941,2.881741777062416,0.997846988029778
1355,Bruno Martella,30,2623,1,0.9879799205809832,3,1.7439064411446452,24,19,3,0,D,Crotone,1,0.9879799205809832,5.9557172721251845,3.979367426596582
1370,Federico Ceccherini,37,3234,1,1.100190635304898,1,0.4001339003443718,16,10,4,1,D,Crotone,1,1.100190635304898,2.300299044698477,2.103701824322343
1380,Amadou Diawara,18,630,1,0.14699879847466946,1,0.45605140924453735,6,5,1,0,M S,Napoli,1,0.14699879847466946,6.49455789104104,6.082875709980726
1390,Marko Rog,28,224,1,0.4252569982782006,0,0.6697828024625778,5,7,2,0,S,Napoli,1,0.4252569982782006,2.034968595020473,1.241727577522397
1394,Lorenzo Tonelli,4,351,1,0.14871280267834663,0,0,3,0,0,0,D S,Napoli,1,0.14871280267834663,1.4107037037611008,1.4107037037611008
1403,Simone Padoin,37,3135,1,1.0473471265286207,1,3.435727537609637,16,35,4,0,D M,Cagliari,1,1.0473471265286207,7.316850494593382,4.089755375869572
1405,Marco Borriello,15,767,1,0.5760808046907187,0,0.7839421015232801,12,9,6,0,F S,SPAL 2013,1,0.5760808046907187,1.767132582142949,0.648865707218647
1419,Davide Astori,25,2250,1,0.8640499152243137,1,0.2800472993403673,9,8,5,0,D,Fiorentina,1,0.8640499152243137,6.858717566356063,6.66646927408874
1443,Ádám Nagy,12,721,1,0.3664590120315552,0,0.633066114038229,1,5,1,0,M S,Bologna,1,0.3664590120315552,1.165469428524375,0.19616150110960007
1444,Blerim Dzemaili,15,1195,1,0.6783147044479847,0,0.48149269819259644,13,11,4,0,M S,Bologna,1,0.6783147044479847,2.64782065525651,1.52959268912673
1449,Federico Di Francesco,24,1612,1,1.6128459069877863,2,1.6764195673167706,36,15,4,0,D F M S,Bologna,1,1.6128459069877863,5.389269154518843,2.5121930930763483
1454,Alex Ferrari,25,2143,1,0.9425300220027566,0,0.20400099828839302,8,5,5,0,D,Verona,1,0.9425300220027566,1.9328165026381612,0.8744913367554545
1458,Ibrahima Mbaye,25,1756,1,1.0568038281053305,0,0.3007269110530615,7,4,3,1,D S,Bologna,1,1.0568038281053305,3.9422780787572265,3.6046418445184827
1464,Federico Peluso,31,2575,1,0.6275688610039651,1,0.7018781900405884,11,11,10,0,D S,Sassuolo,1,0.6275688610039651,3.331163724884391,2.7298031095415354
1468,Gregoire Defrel,15,473,1,2.7005066592246294,0,0.45034079160541296,14,5,1,0,F S,Roma,0,1.9392076823860407,3.772599697113037,1.7640699036419392
1470,Federico Ricci,20,1134,1,1.8857440585270524,1,1.5387415159493685,27,16,4,0,F M S,"Crotone,Genoa",1,1.8857440585270524,3.897879588417709,1.471913903951645
1484,Rafael Toloi,31,2454,1,1.3610771000385284,4,1.0536516904830933,19,15,6,1,D S,Atalanta,1,1.3610771000385284,9.340234637260437,8.962576154619455
1502,Marco D&#039;Alessandro,16,1049,1,1.7442756155505776,1,1.2419000007212162,16,18,1,0,D F M S,Benevento,1,1.7442756155505776,3.7971912771463394,1.5604492090642452
1515,Cristian Ansaldi,25,1865,1,0.7783000832423568,3,3.68695580214262,18,19,5,1,D F M S,Torino,1,0.7783000832423568,8.379657320678234,5.55706238374114
1563,Jordan Lukaku,30,1331,1,1.4584399070590734,2,1.4885153640061617,6,22,2,0,D S,Lazio,1,1.4584399070590734,8.36460329592228,6.337791575118899
1573,Riccardo Montolivo,18,1095,1,0.817701980471611,1,0.5276920031756163,12,12,3,1,M S,AC Milan,1,0.817701980471611,4.018231641501188,3.4102329649031162
1574,Davide Calabria,21,1558,1,0.7228865139186382,3,2.31124547123909,8,17,0,1,D M S,AC Milan,1,0.7228865139186382,6.683751927688718,4.420065017417073
1589,Lucas Biglia,28,2040,1,0.9402319509536028,1,0.7025839015841484,21,26,5,0,M S,AC Milan,1,0.9402319509536028,8.481711026281118,7.358463952317834
1603,Simone Missiroli,35,2939,1,2.0975076081231236,1,2.8809766061604023,24,30,4,0,M S,Sassuolo,1,2.0975076081231236,7.881320947781205,4.00802381336689
1605,Diego Farias,28,1605,1,5.4864762192592025,5,1.3952483050525188,44,19,4,0,F M S,Cagliari,1,4.725176907144487,7.6825267700478435,2.6040600296109915
1641,Andrea Bertolacci,33,2900,1,1.269992577843368,1,1.6947816032916307,16,26,7,1,M,Genoa,1,1.269992577843368,9.110671158879995,6.8792404271662235
1644,Giuseppe Rossi,9,242,1,2.0575721338391304,0,0.6523750126361847,12,2,0,0,F S,Genoa,1,2.0575721338391304,3.2590666338801384,1.10692398250103
1806,Alberto Brignoli,13,1126,1,0.1145239993929863,0,0,1,0,2,0,GK S,Benevento,1,0.1145239993929863,1.3413383858278394,1.3413383858278394
1838,Achraf Lazaar,9,482,1,0.2375861033797264,0,0.11493249796330929,7,2,0,0,D M S,Benevento,1,0.2375861033797264,0.7887294963002205,0.4644158985465765
1972,Gaetano Letizia,29,2156,1,0.7123107891529799,0,0.8633233364671469,22,21,5,1,D S,Benevento,1,0.7123107891529799,5.680378224700689,4.553360398858786
1998,Francesco Cassata,10,451,1,0.10872399993240833,0,0.045556399039924145,4,2,3,1,M S,Sassuolo,1,0.10872399993240833,0.09218709915876389,0.03338400088250637
2010,Simone Edera,14,299,1,0.3584374003112316,1,0.20724650472402573,8,3,0,0,F M S,Torino,1,0.3584374003112316,0.8216786049306393,0.27814420126378536
2143,Germán Pezzella,34,2988,1,2.289798028767109,0,0.2707704994827509,24,8,12,0,D,Fiorentina,1,2.289798028767109,7.205841965973377,6.989754073321819
2354,Mauricio Lemos,8,705,1,0.6986678838729858,0,0.012058700434863567,8,1,3,0,D,Sassuolo,1,0.6986678838729858,0.21115200500935316,0.1898292973637581
2379,João Cancelo,26,1846,1,0.34841529838740826,3,4.389314200729132,12,34,4,0,D S,Inter,1,0.34841529838740826,6.314972100779414,5.309584382921457
3340,Bryan Dabo,10,582,1,0.4576653130352497,0,0.09506330266594887,3,4,1,1,M S,Fiorentina,1,0.4576653130352497,3.009797040373087,2.4649533927440643
3515,Valentin Eysseric,21,684,1,0.7345929006114602,1,1.3060045056045055,15,23,2,0,F M S,Fiorentina,1,0.7345929006114602,3.213975000195205,1.6828407067805529
3872,George Puscas,11,694,1,2.202060407027602,0,0.3087570946663618,22,8,0,0,F M S,Benevento,1,2.202060407027602,1.9986239299178123,0.5940109975636005
4733,José Luis Palomino,26,1975,1,1.3782884702086449,0,0.3426542915403843,10,2,3,0,D S,Atalanta,1,1.3782884702086449,4.788668721914291,4.431609814986587
4908,Lorenco Simic,6,313,1,0.16885200142860413,0,0,2,0,1,0,D S,SPAL 2013,1,0.16885200142860413,0.7355368761345744,0.7355368761345744
5091,Alex Berenguer,22,1034,1,0.5818235967308283,3,1.930019497871399,14,22,1,0,F M S,Torino,1,0.5818235967308283,4.005142193287611,2.174910582602024
5700,Yann Karamoh,16,477,1,2.1945245135575533,0,0.09473560005426407,19,1,0,0,F M S,Inter,1,2.1945245135575533,4.844795793294907,2.9531260170042515
6155,Robin Gosens,21,1446,1,1.7133343759924173,1,1.9986066110432148,12,16,1,0,D M S,Atalanta,1,1.7133343759924173,8.328765358775854,5.682941224426031
6159,Gianluca Mancini,11,689,1,1.048325702548027,0,0,4,0,4,1,D S,Atalanta,1,1.048325702548027,0.9346288107335567,0.9346288107335567
6169,Giovanni Crociata,11,272,1,1.3029656731523573,0,0.08782247826457024,9,3,0,0,F S,Crotone,1,1.3029656731523573,2.1780929598025978,0.8552086874842644
6171,Vitor Hugo,19,1198,1,0.5679906504228711,0,0.3952619079500437,8,3,4,0,D S,Fiorentina,1,0.5679906504228711,3.2127696946263313,2.8125750981271267
6182,Pasquale Schiattarella,31,1990,1,0.6450897944159806,4,4.247991168871522,19,41,12,0,M S,SPAL 2013,1,0.6450897944159806,5.567516666371375,2.8399049947038293
6206,Bram Nuytinck,27,2360,1,0.8360767904669046,1,0.41343970503658056,12,3,2,0,D S,Udinese,1,0.8360767904669046,4.699099966324866,4.287319770082831
6210,Svante Ingelsson,7,323,1,0.4244033955037594,0,0.15624890103936195,7,3,0,0,M S,Udinese,1,0.4244033955037594,1.3238691948354244,0.8538544960319996
6262,Jens Stryger Larsen,30,2528,1,1.6415864694863558,1,1.1267639994621277,19,9,5,0,D S,Udinese,1,1.6415864694863558,7.580414172261953,6.236226234585047
6285,Lee Seung-Woo,14,324,1,0.7655986081808805,0,0.058599299751222134,11,3,4,0,F S,Verona,1,0.7655986081808805,0.3864735998213291,0.12831240240484476
6295,Samuel Armenteros,9,434,1,1.0354985892772675,0,0.014354400336742401,5,2,1,0,F S,Benevento,1,1.0354985892772675,0.42576022911816835,0.10249522794038057
6372,Cesar Falletti,13,300,1,1.0567230181768537,0,0.057100798934698105,10,3,1,0,F S,Bologna,1,1.0567230181768537,1.2134732231497765,0.14239460043609142
6518,Jagos Vukovic,15,1335,1,0.3615865111351013,1,0.5195369869470596,3,3,1,0,D,Verona,1,0.3615865111351013,0.2898132996633649,0.20424424950033426
416,Gianluca Gaudino,2,14,0,0.023326199501752853,0,0.03658070042729378,1,1,0,0,S,Chievo,0,0.023326199501752853,0.023326199501752853,0
915,Rolando Aarons,11,517,0,0.195931700989604,0,0.4075127951800823,3,3,0,0,F M S,Verona,0,0.195931700989604,0.4699890920892358,0.008665899746119976
1088,Gabriele Angella,12,889,0,0.14669580943882465,0,0.06432189978659153,4,3,3,0,D S,Udinese,0,0.14669580943882465,1.4510960895568132,1.4025269988924265
1093,Mattia Perin,37,3330,0,0,0,0.10043169930577278,0,2,1,0,GK,Genoa,0,0,3.478058177046478,3.414113881997764
1094,Nicolas Burdisso,24,2067,0,1.1523500853218138,0,0.3419533893465996,10,2,6,0,D S,Torino,0,1.1523500853218138,2.8558549992740154,2.7777440063655376
1106,Darko Lazovic,21,1182,0,0.6204064954072237,2,1.9075342193245888,9,14,2,0,D M S,Genoa,0,0.6204064954072237,6.245950467884541,4.245441623032093
1107,Santiago Gentiletti,4,289,0,0,0,0,0,0,2,0,D S,Genoa,0,0,0.3036688668653369,0.3036688668653369
1112,Isaac Cofie,12,578,0,0.17686000280082226,0,0.018192699179053307,5,1,1,0,M S,Genoa,0,0.17686000280082226,2.1607579849660397,1.9864465668797493
1113,Eugenio Lamanna,1,90,0,0,0,0,0,0,0,0,GK,Genoa,0,0,0,0
1114,Davide Biraschi,23,1797,0,0.6299135284498334,1,1.005349986255169,4,9,2,0,D S,Genoa,0,0.6299135284498334,4.6035983171314,3.4835568834096193
1116,Gianluigi Donnarumma,38,3420,0,0,0,0.020097199827432632,0,1,2,0,GK,AC Milan,0,0,3.9325750935822725,3.91247789375484
1122,Manuel Locatelli,21,652,0,0.2637974042445421,0,0.453597710467875,11,8,4,0,M S,AC Milan,0,0.2637974042445421,3.409363154321909,3.0198736619204283
1133,Cristian Zapata,12,993,0,0.14985230658203363,0,0.4107174053788185,5,3,2,0,D S,AC Milan,0,0.14985230658203363,2.4621712900698185,2.413084488362074
1149,Thomas Heurtaux,17,1394,0,0.011413199827075005,0,0.037095800042152405,1,1,2,1,D S,Verona,0,0.011413199827075005,1.4501346545293927,1.4130389550700784
1151,Emil Hallfredsson,19,745,0,0.0390258003026247,0,0.5594818014651537,2,13,5,0,M S,Udinese,0,0.0390258003026247,2.919578886590898,2.4613161450251937
1153,Ryder Matos,18,1151,0,0.7859445977956057,1,0.8433242999017239,17,8,1,0,F M S,"Udinese,Verona",0,0.7859445977956057,2.2099285684525967,0.6331948861479759
1155,Andrija Balic,21,1069,0,0.7165216952562332,1,0.6976692015305161,16,13,2,0,M S,Udinese,0,0.7165216952562332,4.513917662203312,3.627852289006114
1156,Ali Adnan,23,1663,0,0.5179391307756305,2,1.772219811566174,12,20,4,0,D S,Udinese,0,0.5179391307756305,5.675365375354886,4.723220804706216
1158,Simone Scuffet,6,540,0,0,0,0.011935699731111526,0,1,0,0,GK,Udinese,0,0,0.21095070242881775,0.21095070242881775
1159,Molla Wagué,1,58,0,0.029131600633263588,0,0,1,0,0,0,D,Udinese,0,0.029131600633263588,0.08450569957494736,0.08450569957494736
1160,Albano Bizzarri,32,2880,0,0,0,0.018048899248242378,0,1,0,1,GK,Udinese,0,0,3.1083296295255423,3.0902807302773
1161,Francesco Zampano,6,406,0,0.09333920106291771,1,0.2534618005156517,2,5,0,0,D S,Udinese,0,0.09333920106291771,0.9471213966608047,0.6936591155827045
1169,Ledian Memushaj,17,1266,0,0.6536033032462001,0,0.6697270963340998,18,18,3,0,F M S,Benevento,0,0.6536033032462001,2.8879954889416695,1.9738727184012532
1178,Davide Zappacosta,2,93,0,0,0,0.03800880163908005,0,1,0,0,D S,Torino,0,0,0.07168550044298172,0.07168550044298172
1179,Leandro Castán,14,1143,0,0.0731315016746521,1,0.5252230167388916,1,1,5,0,D S,Cagliari,0,0.0731315016746521,0.34631085488945246,0.34631085488945246
1180,Luca Rossettini,23,2027,0,0.6498425770550966,0,0.11681399587541819,11,3,7,0,D S,Genoa,0,0.6498425770550966,3.3026073053479195,3.2256723046302795
1181,Antonio Barreca,9,458,0,0.018266800791025162,0,0.056653501465916634,1,2,0,1,D S,Torino,0,0.018266800791025162,0.33904519584029913,0.28239119704812765
1184,Mirko Valdifiori,13,604,0,0.03697200119495392,0,0.48326200246810913,2,4,1,0,M S,Torino,0,0.03697200119495392,1.5066986866295338,1.4697266854345798
1189,Lucas Boyé,11,127,0,0,1,0.25439359806478024,0,4,0,0,S,Torino,0,0,0.5212539993226528,0.39576249942183495
1191,Arlind Ajeti,21,1267,0,0.9245284614153206,1,1.023466296494007,8,4,7,0,D M S,Crotone,0,0.9245284614153206,1.3333986885845661,1.2274406049400568
1196,Emiliano Moretti,22,1779,0,0.41390220168977976,0,0.27868020720779896,4,3,6,0,D S,Torino,0,0.41390220168977976,3.878010481595993,3.8097085058689117
1201,Dusan Basta,11,777,0,0.6580357905477285,1,0.2121564019471407,10,6,0,0,D S,Lazio,0,0.6580357905477285,2.047042064368725,1.344907507300377
1202,Wallace,13,996,0,0.21089789923280478,0,0.13244900107383728,9,2,5,0,D S,Lazio,0,0.21089789923280478,1.9891308918595314,1.9289432615041733
1204,Patric,11,491,0,0.1401250995695591,1,0.38011129945516586,2,9,1,0,D S,Lazio,0,0.1401250995695591,2.403009533882141,2.188001811504364
1212,Alessandro Murgia,16,775,0,0.8850391060113907,0,0.3364121988415718,11,8,3,1,M S,Lazio,0,0.8850391060113907,2.289661942049861,1.1534333974123
1214,Thomas Strakosha,38,3420,0,0,0,0.04357760027050972,0,2,2,0,GK,Lazio,0,0,3.673392679542303,3.629814874380827
1218,Cristiano Lombardi,17,1115,0,1.127941932529211,2,2.0908237118273973,14,16,3,0,D F M S,Benevento,0,1.127941932529211,3.4343940261751413,1.0054078102111816
1220,Christian Puggioni,23,1986,0,0,0,0,0,0,0,1,GK,"Benevento,Sampdoria",0,0,2.0596059123054147,2.0596059123054147
1221,Jacopo Sala,13,998,0,0.06678830087184906,0,0.15408749971538782,3,5,1,1,D S,Sampdoria,0,0.06678830087184906,2.762663569301367,2.65236359462142
1224,Vasco Regini,14,1073,0,0.15086600184440613,0,0.9176534786820412,2,3,2,0,D S,Sampdoria,0,0.15086600184440613,2.9436342529952526,2.932074259966612
1233,Filip Djuricic,16,990,0,0.861529691144824,2,1.9876190423965454,16,11,1,0,F M S,"Benevento,Sampdoria",0,0.861529691144824,4.469267912209034,2.9601180031895638
1241,Pedro Pereira,6,376,0,0.021382100880146027,0,0.10413459688425064,1,2,2,0,D S,Genoa,0,0.021382100880146027,0.3424381986260414,0.24370070546865463
1244,Wojciech Szczesny,17,1530,0,0,0,0.03571220114827156,0,1,0,0,GK,Juventus,0,0,1.5654104128479958,1.52969840914011
1245,Emerson,1,12,0,0,0,0,0,0,0,0,S,Roma,0,0,0.057053398340940475,0.057053398340940475
1247,Juan Jesus,22,1654,0,0.5653082877397537,0,0.14355150051414967,2,3,4,1,D S,Roma,0,0.5653082877397537,4.693672206252813,4.66247221454978
1257,Alisson,37,3330,0,0,0,0.006380409933626652,0,1,1,0,GK,Roma,0,0,5.8007074650377035,5.794326964765787
1280,Simone Lo Faso,2,33,0,0.04925959836691618,0,0.08538209646940231,2,1,0,0,S,Fiorentina,0,0.04925959836691618,0.2025354988873005,0.1532759964466095
1281,Giuseppe Pezzella,15,905,0,0.13504960015416145,0,0.9090360412374139,7,10,3,1,D S,Udinese,0,0.13504960015416145,2.5368081284686923,1.909960923716426
1284,Oscar Hiljemark,15,1288,0,1.1810338078066707,3,5.303863532841206,13,37,1,0,M,Genoa,0,1.1810338078066707,6.631440609693527,1.9619085229933262
1285,Gianluigi Buffon,21,1864,0,0,0,0,0,0,1,0,GK,Juventus,0,0,2.346255185082555,2.346255185082555
1286,Andrea Barzagli,25,1417,0,0.04008759930729866,1,0.44276559352874756,1,4,2,0,D S,Juventus,0,0.04008759930729866,4.050352955237031,3.5805863682180643
1296,Stefano Sturaro,12,610,0,0.24586169607937336,0,0.2989787980914116,5,6,1,0,D M S,Juventus,0,0.24586169607937336,1.1325562074780464,0.7706531025469303
1300,Claudio Marchisio,15,828,0,0.2790196016430855,1,0.6458088653162122,12,6,1,0,M S,Juventus,0,0.2790196016430855,3.7645837496966124,3.0936108827590942
1303,Stephan Lichtsteiner,27,1730,0,0.8210554122924805,2,0.7813882939517498,4,8,6,0,D S,Juventus,0,0.05975610110908747,5.375353313982487,4.7495507672429085
1305,Lukasz Skorupski,1,90,0,0,0,0,0,0,0,0,GK,Roma,0,0,0,0
1306,Vincent Laurini,22,1626,0,0.011077499948441982,1,1.2797702848911285,1,16,5,0,D S,Fiorentina,0,0.011077499948441982,5.194162564352155,4.878603817895055
1307,Andrea Costa,16,1379,0,1.505196001380682,0,0.0688496008515358,9,2,5,0,D,Benevento,0,1.505196001380682,2.1832676278427243,2.060338423587382
1310,José Mauri,1,8,0,0.08393699675798416,0,0,1,0,0,0,S,AC Milan,0,0.08393699675798416,0.08393699675798416,0
1313,Riccardo Saponara,18,902,0,0.9374719029292464,5,3.753986081108451,21,35,3,0,F M S,Fiorentina,0,0.9374719029292464,3.61731281504035,1.6256016734987497
1325,Marcel Büchel,23,1705,0,0.15885430201888084,0,0.26823030319064856,9,13,9,0,M S,Verona,0,0.15885430201888084,1.6509392010048032,1.3475412018597126
1328,Stefano Sorrentino,38,3420,0,0,0,0,0,0,2,0,GK,Chievo,0,0,1.3473745086230338,1.3473745086230338
1330,Alessandro Gamberini,23,1818,0,0.8531070128083229,0,0,4,0,2,0,D S,Chievo,0,0.8531070128083229,1.29046431183815,1.29046431183815
1331,Dario Dainelli,21,1513,0,0.6225727871060371,0,0.0572523009032011,3,3,4,0,D S,Chievo,0,0.6225727871060371,1.457754099741578,1.457754099741578
1332,Massimo Gobbi,24,2051,0,0.20971069764345884,3,2.681003120727837,6,24,3,0,D S,Chievo,0,0.20971069764345884,5.9947780799120665,3.484566888771951
1335,Nicola Rigoni,15,938,0,0.3591843033209443,0,0.06067252904176712,12,3,3,0,M S,Chievo,0,0.3591843033209443,1.4695527153089643,1.1959822736680508
1337,Riccardo Meggiorini,15,787,0,0.9676861856132746,0,1.1814989745616913,11,4,2,0,F S,Chievo,0,0.9676861856132746,2.2977098524570465,0.2428808957338333
1339,Mariano Izco,5,173,0,0,0,0,0,0,0,0,M S,Crotone,0,0,0.07906469702720642,0.07906469702720642
1342,Nicolás Spolli,21,1775,0,0.5075471065938473,0,0.08839686773717403,6,2,7,0,D S,Genoa,0,0.5075471065938473,2.7103614332154393,2.700374231673777
1348,Vittorio Parigini,21,842,0,0.9504012009128928,0,1.7272884845733643,22,13,2,0,D F M S,Benevento,0,0.9504012009128928,2.979593990370631,0.9984437692910433
1351,Alex Cordaz,38,3420,0,0,0,0.17853249236941338,0,2,2,0,GK,Crotone,0,0,1.606362502090633,1.4278299929574132
1352,Aleandro Rosi,24,1716,0,0.6590701006352901,1,0.6228395067155361,12,8,5,0,D M S,Genoa,0,0.6590701006352901,3.838111689314246,3.0135329887270927
1356,Lorenzo Crisetig,8,555,0,0.00830382015556097,0,0,1,0,4,0,M S,Bologna,0,0.00830382015556097,0.8362626861780882,0.8279586862772703
1358,Leonardo Capezzi,6,211,0,0,1,0.5722890049219131,0,10,0,0,M S,Sampdoria,0,0,0.18662539776414633,0.02269735001027584
1359,Aleksandar Tonev,8,397,0,0.5820711934939027,0,0.18280400149524212,10,3,0,0,F M S,Crotone,0,0.5820711934939027,0.8872782997786999,0.12240400165319443
1361,Raffaele Palladino,4,223,0,0.6311865150928497,0,0.861773706972599,4,8,1,0,F M S,Genoa,0,0.6311865150928497,1.5449238121509552,0.5484878942370415
1366,Noe Dussenne,1,83,0,0.03781919926404953,0,0,1,0,1,0,S,Crotone,0,0.03781919926404953,0,0
1371,Mario Sampirisi,31,2192,0,0.09207579866051674,0,0.7824582047760487,3,8,2,0,D S,Crotone,0,0.09207579866051674,3.0444874772801995,2.432974091731012
1374,José Reina,37,3330,0,0,0,0.19735789485275745,0,2,1,0,GK,Napoli,0,0,5.657022915780544,5.459665022790432
1375,Elseid Hysaj,35,3128,0,0.46806670539081097,1,2.2005033288151026,11,20,3,1,D,Napoli,0,0.46806670539081097,14.3793930914253,12.601261330768466
